WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:8009
Press CTRL+C to quit
127.0.0.1 - - [07/Sep/2026 14:32:33] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:24] "GET /api/kpis?mes=2026-08 HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:24] "GET /api/resumen?mes=2026-08 HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:24] "GET /api/por-cliente?mes=2026-08 HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:32] "GET /api/filtros?mes=2026-08&cliente=Yamaha HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:32] "GET /api/kpis?mes=2026-08&cliente=Yamaha HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:32] "GET /api/resumen?mes=2026-08&cliente=Yamaha HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:32] "GET /api/grafico?mes=2026-08&cliente=Yamaha HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:32] "GET /api/alertas?mes=2026-08&cliente=Yamaha HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 14:52:32] "GET /api/por-cliente?mes=2026-08&cliente=Yamaha HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 15:45:10] "GET /reloj HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 15:45:10] "GET /static/vendor/app-tailwind.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 15:45:10] "GET /static/vendor/fontawesome/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 15:45:10] "GET /static/vendor/chart.umd.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 15:45:10] "GET /static/password-fields.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 15:45:10] "GET /static/vendor/chart.umd.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 15:45:11] "GET /static/password-fields.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 15:45:11] "GET /static/vendor/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 15:45:11] "GET /api/indicadores?year=2026 HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 15:45:11] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [07/Sep/2026 16:22:10] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:10] "GET /static/vendor/app-tailwind.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /static/vendor/fontawesome/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /static/vendor/chart.umd.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /static/password-fields.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /static/vendor/chart.umd.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /static/password-fields.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /static/vendor/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /api/filtros HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /api/kpis HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /api/alertas HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /api/resumen HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /api/por-cliente HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:11] "GET /api/grafico HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:19] "GET /api/filtros?cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:19] "GET /api/kpis?cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:19] "GET /api/alertas?cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:19] "GET /api/por-cliente?cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:19] "GET /api/grafico?cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:19] "GET /api/resumen?cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:31] "GET /api/filtros?mes=2026-08&cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:31] "GET /api/kpis?mes=2026-08&cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:31] "GET /api/grafico?mes=2026-08&cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:31] "GET /api/alertas?mes=2026-08&cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:31] "GET /api/resumen?mes=2026-08&cliente=Gire HTTP/1.1" 200 -
127.0.0.1 - - [07/Sep/2026 16:22:31] "GET /api/por-cliente?mes=2026-08&cliente=Gire HTTP/1.1" 200 -
